num_reviews,asin
91,B0011FWU5Q
132,B0011GI94Q
78,B0011MJ4AS
138,B0011MVWZ8
246,B0011N17RU
181,B0011N180Q
83,B0011N9QNC
130,B0011NM17K
1135,B0011NVMO8
342,B0011TM19C
68,B0011TR71Y
1034,B0011TS8LM
1047,B0011U65F2
275,B0011UB9CQ
177,B0011UEUOA
62,B0011UIX2K
53,B0011UIXLG
205,B0011UK2HE
609,B0011UK35K
1110,B0011ULQNI
68,B0011UNTYC
106,B0011UPBMA
66,B0011V1KZ6
71,B0011VR1Y0
61,B0011WCVPI
71,B0011WHFPE
98,B0011WZ2TU
247,B0011X5I7U
51,B0011X8IKE
256,B0011YAOBE
78,B0011YR8UE
53,B0011YZ018
783,B0011YZJPA
62,B0011Z23V2
113,B0011Z23XK
154,B0011Z2402
68,B0011Z44KA
566,B0011Z44UA
1005,B0011ZCDKS
202,B0011ZH0BK
261,B0011ZK6OS
990,B0011ZK6PC
72,B0011ZK6YS
105,B0011ZK6ZC
214,B0011ZK6ZM
141,B0011ZK72Y
119,B0011ZPKVM
139,B001202514
689,B001202C44
115,B001207YMY
162,B00120GMD6
262,B00120WRSU
223,B001212ELY
82,B00122FCRG
78,B0012399AG
73,B00123Q8VY
84,B00123Q8YQ
78,B00123UGXK
63,B00123WDR2
496,B00123WZWK
106,B00123XZNI
113,B0012451UC
65,B001250KX4
116,B00125KR1E
93,B00125MHVM
69,B00125UBUG
525,B00125Y0NU
75,B00126K8BM
365,B00126PHV8
60,B00126R3P6
52,B00126RZR2
140,B00126T6HO
121,B00126U0VA
72,B00126V3EI
305,B00126V8WU
125,B00127OVHI
99,B00127VAW2
110,B00127Y3SA
54,B00127Y4A2
109,B0012845AA
111,B00128HHZA
76,B00129CDGC
61,B00129G35Y
72,B0012ANFQS
84,B0012BI26K
106,B0012BNKKS
164,B0012BPMHW
52,B0012DCFWA
175,B0012DR4HG
69,B0012ECELG
53,B0012G991W
71,B0012GBBQS
67,B0012GC42S
250,B0012GDOQS
169,B0012GE5DE
691,B0012GK3MQ
438,B0012GQZZU
93,B0012GR02W
51,B0012GWOFK
137,B0012H6H7A
94,B0012HQFJK
145,B0012HT8WQ
55,B0012IJYYM
122,B0012IJYZ6
107,B0012IJYZQ
90,B0012ILNK0
136,B0012IYLMM
132,B0012J52OC
271,B0012JCYPC
241,B0012JCZYM
54,B0012JHY7K
114,B0012JJOQO
114,B0012JNQYK
62,B0012K3J78
198,B0012KZNP4
64,B0012L1QOA
62,B0012LWG9O
169,B0012MI7N2
123,B0012MI7QE
111,B0012MJXXA
852,B0012MMW7E
57,B0012MZAH8
256,B0012MZAOG
52,B0012N080Q
130,B0012N0ZAY
131,B0012N2E9E
90,B0012N8QGY
193,B0012OGF6Q
60,B0012OI6EA
68,B0012OI6HW
62,B0012OKAP8
56,B0012OKPBM
241,B0012OV61K
69,B0012P26ZO
124,B0012Q72IY
125,B0012Q94AI
79,B0012QCYNM
575,B0012QN3AA
179,B0012R8O1M
152,B0012R9T0M
79,B0012R9WHW
122,B0012S304W
5642,B0012S4APK
84,B0012S7GRY
209,B0012TLZNE
66,B0012U58P4
82,B0012UCO88
74,B0012UKB9M
142,B0012UKOV2
63,B0012UZEEO
141,B0012UZMUU
153,B0012V3D3C
71,B0012VGFDC
96,B0012VRBGM
215,B0012W7HQK
421,B0012W9APQ
81,B0012WDMNC
250,B0012WXFO8
116,B0012WXFPM
431,B0012X43P2
238,B0012X5766
278,B0012XFDWO
65,B0012XQBXY
319,B0012Y02CE
67,B0012Y0BIE
61,B0012Y0QT8
907,B0012Y2LLE
59,B0012Y541S
243,B0012Y6FK2
849,B0012Y6HC8
53,B0012Y6WFA
58,B0012YA4YK
173,B0012YCTZM
196,B0012YFXSW
370,B0012YHQVE
105,B0012YJQWQ
54,B0012YJR8O
128,B0012YLTR6
124,B0012YSSRK
65,B0012YXF1O
147,B0012Z3MKW
115,B0012Z4QXO
70,B0012Z9OOU
53,B0012ZO3F0
86,B0012ZYIFK
54,B00130VLZ4
88,B00132DG46
126,B00132MMVE
55,B001338KTQ
66,B001338KV4
55,B00133BAKM
518,B001342KM8
259,B0013441J8
203,B00134LUE2
51,B00134P44O
332,B00134VVKU
136,B00135IILO
229,B00137NMMW
68,B00138MVBY
58,B00138MVGE
412,B00139JBU2
176,B00139OIRI
140,B00139S3U6
85,B00139TXY6
144,B00139VKU6
70,B00139VKV0
278,B00139W0XM
56,B00139XJ5A
274,B00139XOCI
121,B0013A12H6
157,B0013A1XDE
76,B0013A1XDY
55,B0013A7XHY
85,B0013AG3DY
75,B0013AHADQ
66,B0013ANW9C
1139,B0013AV4M4
78,B0013B2EWC
85,B0013BC7XS
69,B0013BT8US
86,B0013BVA2C
117,B0013C22AU
89,B0013CD0DI
184,B0013CDZDI
95,B0013CE47E
362,B0013CED4I
52,B0013CGNGY
68,B0013CPVKI
1315,B0013CXZZ6
101,B0013D210U
77,B0013D8VDQ
56,B0013DCOZC
81,B0013DO3BU
629,B0013DXVYK
128,B0013DZ9C2
56,B0013EXTZU
65,B0013F6XJS
189,B0013FDLM0
51,B0013FFOBG
75,B0013FIO04
141,B0013FK9U2
57,B0013FLA4Q
232,B0013FLTNS
268,B0013FNZ1M
2461,B0013FRNKG
300,B0013FSKSA
242,B0013FW8XS
1656,B0013G8PTS
303,B0013GJIBC
84,B0013HH1HY
66,B0013IIZV4
57,B0013IJILK
59,B0013IO28E
56,B0013IQL4C
70,B0013ISYK6
77,B0013ITQA8
316,B0013IWYHU
108,B0013J0502
125,B0013JT3XC
69,B0013K4OGM
73,B0013KZPME
56,B0013L59V0
83,B0013L7FOY
73,B0013LQD7Y
189,B0013LRLUM
52,B0013LRSRS
178,B0013LWK3A
71,B0013M1IHI
212,B0013MT5H8
86,B0013MTPC8
72,B0013MWTB2
88,B0013N0UEE
98,B0013N3T7O
76,B0013NYB5S
56,B0013O0FG6
140,B0013O80NQ
59,B0013O936E
64,B0013OJLBG
185,B0013OM528
451,B0013OWPV4
86,B0013OWPVO
215,B0013P3ZOE
89,B0013PQ6P4
59,B0013PXV4S
85,B0013PXV5C
118,B0013Q1XTM
144,B0013RTHEO
58,B0013RU8HE
75,B0013TRZI2
193,B0013TS0T0
82,B0013TVALU
117,B0013U7OB4
375,B0013UCYUU
95,B0013UTW0U
63,B0013V6RW0
91,B0013VFI34
65,B0013WGZQW
104,B0013WHDKY
69,B0013WKFCC
149,B0013WM0BQ
80,B0013WNVU0
69,B0013Z9F6G
83,B0013ZAB1Y
54,B0013ZGOWY
54,B0013ZGOYM
51,B0013ZKZGU
326,B001407E86
194,B00140B8JC
924,B00140DBRY
112,B00140R0XK
119,B001411BZ2
55,B001413D2G
991,B001413D94
62,B001413DDK
1061,B001413DF8
188,B001413DWQ
188,B001413EQ6
282,B001415EMI
203,B001415ENM
140,B001415ERS
141,B001415EXM
103,B001415FAE
139,B001415FH2
312,B001415FIG
494,B0014175E8
435,B0014175NE
311,B0014175OI
150,B0014175QQ
135,B0014176XI
560,B001418W2C
436,B001418WF4
114,B001418XS0
409,B00141AYIC
91,B00141AYM8
58,B00141AYWS
144,B00141AZR2
71,B00141CTO4
398,B001423GZO
185,B00142HLV4
131,B00142JKRW
130,B00142JKSG
74,B00142MUDI
52,B00142MUDS
118,B00142MUEC
151,B00142MUEM
54,B00142MUEW
69,B00142OHAC
111,B00142Q51G
53,B00142Q51Q
62,B00142VMMS
124,B001441L9A
153,B00144KS6W
55,B00144PH1S
55,B001463UNI
60,B00146EJ6U
107,B00147ZSYQ
308,B001498LIO
244,B00149PA42
58,B0014BJIFM
62,B0014BOQ54
87,B0014BQW4M
231,B0014C0IAK
180,B0014CIBWC
95,B0014CV92G
59,B0014CXA2I
69,B0014D2WE4
166,B0014D2WGW
61,B0014D9XFU
94,B0014DT170
161,B0014DUHLO
251,B0014DURIW
113,B0014DVIL2
220,B0014E02AO
61,B0014E2BQM
146,B0014F7Z94
140,B0014F9H4K
348,B0014F9U6U
147,B0014FO5CE
52,B0014FQ1DK
60,B0014GVY6I
144,B0014GVYCC
139,B0014GVZS0
160,B0014GXCBI
185,B0014H16OM
445,B0014H16V0
107,B0014HH8GW
79,B0014HODWE
57,B0014HS938
83,B0014HYD7O
492,B0014II9F0
998,B0014IM2RQ
165,B0014IYZDK
1119,B0014J07R2
77,B0014JE7IW
146,B0014JFXSK
127,B0014JIKH6
114,B0014JLPUU
248,B0014KKV7W
144,B0014KOAD8
796,B0014KOB6Y
108,B0014KROZO
116,B0014L4ZKK
139,B0014L8AXS
68,B0014L8AYC
106,B0014L8TVG
59,B0014LA4NM
79,B0014LC8EK
227,B0014LC9S0
176,B0014OE08E
93,B0014QQ8IM
248,B0014S5FVQ
113,B0014SWPO6
65,B0014SWPQO
132,B0014T4S86
210,B0014T7W8Y
55,B0014TC8EW
54,B0014TEASO
68,B0014TJSMM
64,B0014UOJM0
193,B0014VY28A
322,B0014XKQY2
212,B0014YFC18
104,B0014YGAN2
56,B0014YGANC
119,B0014YNGCK
147,B0014YURPE
93,B0014YXM9M
105,B0014YZ3P8
213,B0014YZH9A
52,B0014YZH9U
95,B0014Z1EKA
672,B0014Z29OU
107,B0014Z29U4
140,B0014Z3XMC
149,B0014Z5XMK
63,B0014ZADVQ
64,B00150NQHI
56,B00152RKK0
63,B0015313Q6
62,B00153RFUY
97,B00153T624
157,B00153U1Z0
85,B00153WWRK
70,B001541R5W
207,B001542UQW
60,B001542X5K
265,B001542X64
53,B001546Q0I
157,B00154MCRO
56,B0015571OW
164,B00155PSLK
613,B00155RGYM
53,B00155RH5U
54,B001587LOO
56,B001588IUK
60,B001588QKM
189,B00158OJ9O
53,B00158QASW
70,B001592LFC
664,B0015A6YN6
195,B0015A70O8
54,B0015A8Q7S
76,B0015A8UK6
106,B0015A8Y3E
622,B0015A8Y5M
83,B0015A8YTI
58,B0015A90BY
4468,B0015AARJI
62,B0015AAU86
75,B0015AB3GE
101,B0015AB6DO
567,B0015ACUKC
51,B0015ACUNO
161,B0015AD2JK
164,B0015ADDYY
70,B0015ADLOQ
125,B0015ADR1I
194,B0015ADWMW
815,B0015AE4CE
116,B0015AFONW
255,B0015AFOR8
230,B0015AFVBC
73,B0015AFWC0
133,B0015AFWD4
1011,B0015AHRFK
215,B0015AM30Y
134,B0015AQLJI
68,B0015AR7AK
53,B0015ASM2W
52,B0015ASMHC
136,B0015AV3XM
102,B0015B0Y68
122,B0015BMNU8
513,B0015BUJ0Y
284,B0015BYKGI
168,B0015BYQJE
814,B0015C30J0
84,B0015C3UB8
59,B0015C4Y0Y
419,B0015DNIKU
180,B0015DNIOG
138,B0015DPJCA
233,B0015DPJMK
2916,B0015DYMVO
66,B0015E4CFY
286,B0015EA3NO
132,B0015EDVVU
64,B0015EMZU8
1705,B0015EWMX8
358,B0015EY5RE
272,B0015F0A8G
321,B0015F0AB8
505,B0015F1L7A
52,B0015F4BPY
67,B0015FGXZU
86,B0015G58WS
51,B0015G6JG2
159,B0015GADB4
101,B0015GDYI8
103,B0015GPLO8
101,B0015GPMO2
53,B0015GPWMY
144,B0015GVQEC
91,B0015H7924
92,B0015HKR46
57,B0015HKR4Q
301,B0015HOFZI
66,B0015HOG02
82,B0015HPYF8
59,B0015HPYFI
428,B0015HS1HQ
518,B0015HYPOO
81,B0015IL57I
172,B0015IMZVS
331,B0015IV1Q8
71,B0015KFSCO
438,B0015KYV3Q
237,B0015L0T3G
793,B0015L0T68
99,B0015L0TBI
151,B0015L451I
72,B0015L4XFQ
59,B0015LLZX4
188,B0015LOWD4
95,B0015LPBCK
55,B0015LTBG2
212,B0015LURY2
60,B0015M22C6
64,B0015M4G5C
63,B0015MFTE4
61,B0015MHY6K
65,B0015MMN6G
226,B0015MPJ6W
96,B0015MQT5W
124,B0015N0FGK
108,B0015PFUO0
64,B0015PKGH6
65,B0015QV2YG
59,B0015RTB7A
432,B0015S8PGW
62,B0015TFVRC
1004,B0015TJNEY
82,B0015TQXAQ
54,B0015U0FE0
122,B0015UYEE2
335,B0015V1H28
184,B0015VW3BM
84,B0015VW3NK
81,B0015WJQ7A
539,B0015YJOK2
70,B0015YKWW6
157,B0015YMWYW
661,B0015YRMXI
52,B0015YU0FA
109,B0015YWV1G
116,B0015ZA5WC
125,B0015ZIS8K
51,B0015ZLHX8
54,B001604QGW
161,B00160GOR6
124,B00160LGEC
138,B00160MV8W
77,B00160TYR8
93,B0016120M8
76,B00161RTYM
106,B001622FL8
176,B00164822W
56,B00164TFUA
340,B00165XQWW
181,B00165YVTE
118,B001666GLE
373,B00166EUI0
73,B00166F8YU
60,B00166KBDS
121,B00166KEG2
64,B00166VDKS
75,B00166VDLC
206,B00166ZFSO
131,B00167340E
51,B00167341S
110,B001678KO4
65,B00167TRN2
68,B00167VG90
230,B00168BSEW
329,B00168Q248
60,B00168RGE8
62,B001690VTO
110,B00169HXW2
130,B00169N0BK
91,B0016A0RLA
78,B0016AIYU6
176,B0016AQ930
67,B0016ARZ9C
72,B0016AS03C
96,B0016B4GK2
89,B0016BENZ0
152,B0016BFZBQ
71,B0016BGRX6
177,B0016BQECA
275,B0016BQS12
117,B0016BUKJS
1335,B0016BVDIK
516,B0016BVKAQ
108,B0016CDE0E
291,B0016CFZQ0
73,B0016CMCBG
170,B0016D1I0G
298,B0016D1UWC
85,B0016D9URO
65,B0016GCI84
60,B0016GRFYG
59,B0016GV1UU
52,B0016HRCS4
83,B0016IGN2Y
273,B0016IXEWG
62,B0016J5M48
105,B0016JMS90
123,B0016KAU3U
64,B0016KJ9XW
97,B0016LC5VY
118,B0016LDZ36
472,B0016LFN2C
55,B0016LT7V0
162,B0016LTZFI
51,B0016M10LY
301,B0016MF7W2
70,B0016NOTOI
51,B0016O8HP4
1466,B0016OEV7C
54,B0016OOS16
82,B0016ORQD8
154,B0016ORQDI
60,B0016P15E8
56,B0016P2L2I
714,B0016P392O
397,B0016P5ASK
85,B0016PM63W
453,B0016RNSHS
280,B0016RNX2I
335,B0016SN49Y
56,B0016XIQ1U
81,B0016XMY4K
106,B0016ZMMW2
53,B001702I16
127,B00170F3SQ
59,B00170H0O6
68,B00170HCOO
122,B00170M64K
254,B00170MYIS
71,B00170V91G
188,B001715BIC
54,B001716LMM
329,B00171BFVO
89,B00171HK6S
812,B00171MWSO
128,B00171MWU2
144,B00171OSI6
54,B00171UJTI
83,B00171V6BS
284,B00172M8HS
103,B00172TUFQ
387,B00172V6XK
60,B00172XRZA
117,B00175OZG2
123,B00175VDY4
65,B001762LIA
84,B001764PVQ
76,B001764QQU
353,B001769K3O
186,B00176BDD4
172,B00176F2RC
62,B00176LUD2
84,B00176NKPS
180,B00176NOCM
51,B00176RNLA
216,B00176SYZE
65,B00176T4RQ
57,B00176T9EO
66,B00176TEGM
64,B001786D5A
76,B00178HJ6C
161,B00178HN0O
94,B00178IPNI
51,B00178JC1C
86,B00178PKVS
81,B00178T5V4
178,B00178TVPY
58,B001795LDY
65,B00179DA46
198,B0017AR13G
66,B0017DF37O
52,B0017GM4G4
72,B0017GRB1M
586,B0017H4EBG
155,B0017H4G0A
173,B0017HF3XO
61,B0017HSZWK
55,B0017I1PVC
208,B0017I3K9M
73,B0017IAV2G
113,B0017ICW4G
54,B0017J3XMU
63,B0017JHU10
80,B0017JY5F4
742,B0017JY5FE
222,B0017K6BD2
58,B0017KH6OU
62,B0017KMI66
153,B0017KZ8Y0
57,B0017LFSXU
162,B0017LNHY2
92,B0017LT4V2
59,B0017M3T4Y
93,B0017O3U8M
240,B0017O3UHI
165,B0017PG8KS
72,B0017Q2W6G
158,B0017Q4ZXO
67,B0017Q6DFC
78,B0017Q8B66
60,B0017Q8B6G
221,B0017Q8B70
64,B0017QA5PG
109,B0017QQQAE
80,B0017RLFM2
262,B0017S37IG
60,B0017S4C26
147,B0017SF1RQ
69,B0017T2HWC
95,B0017T9XDI
164,B0017TFVUW
532,B0017U0WM8
54,B0017U6C0Y
58,B0017U8FTU
93,B0017U8FVI
57,B0017UCTX8
51,B0017VRGXU
85,B0017W70JE
59,B0017W86FG
64,B0017XEGCM
367,B0017XMN7C
134,B0017ZG538
257,B001807P4A
66,B00180KAX8
67,B00180LGX6
90,B00180MMZC
87,B00180MQWG
63,B00180PZHY
124,B0018205KE
595,B00182CIB8
144,B00186YU4W
178,B0018782QI
51,B001879OEC
74,B00187PRFC
84,B00189JVCA
80,B0018BIARU
53,B0018BN066
163,B0018BQR84
158,B0018BTPLK
140,B0018BZJNS
81,B0018C8QKU
225,B0018CJ9LA
208,B0018CWY3A
110,B0018DJF4K
97,B0018DKODQ
1731,B0018DQYQ2
91,B0018EFGTM
135,B0018IIPFK
196,B0018LO1R8
92,B0018LQVIA
967,B0018LX0DY
628,B0018LYCYK
86,B0018M256G
304,B0018M7ZES
65,B0018M7ZI4
197,B0018MB9U4
57,B0018MB9UO
302,B0018MCGVU
104,B0018MDDE4
269,B0018MEBNG
54,B0018MEIK2
81,B0018MFGRQ
287,B0018MI5F6
74,B0018MPQBM
55,B0018MRK6Q
188,B0018NEQFI
124,B0018NH8N0
80,B0018NI4LA
183,B0018NWQPK
203,B0018O77Q2
880,B0018O9JIG
68,B0018OI87Y
140,B0018P0S1M
63,B0018P5L9G
1259,B0018P7WZ2
101,B0018PS4O0
54,B0018Q852K
120,B0018QKRNU
60,B0018QNYIK
337,B0018QNYSK
123,B0018QNYVM
69,B0018QQDII
53,B0018QRO9A
163,B0018QTWH2
84,B0018QXYIK
115,B0018RRX6S
62,B0018RU43M
57,B0018SBN9K
65,B0018SHJPM
152,B0018SMVCS
77,B0018SX2OE
85,B0018TCB0O
322,B0018VDADE
323,B0018YHZHI
56,B0018YNZ68
70,B0018YZ836
397,B0018Z0PWY
74,B0018Z2Q2G
249,B0018ZDGAC
136,B001905C62
91,B001911ZRQ
139,B001918HQS
90,B00191PKJK
59,B00191QN6O
62,B001922I8U
64,B00192KCAG
113,B00192KF12
59,B00192NV0Y
279,B00192VWVY
110,B00193PR9Q
387,B00193U3O0
65,B001940S1C
107,B00194101O
72,B0019447JQ
68,B00194OJU8
109,B001954DPI
68,B00195IURA
231,B001963NZI
263,B00196757K
70,B0019825B4
92,B0019884K0
124,B0019891NO
140,B00198BOAM
80,B00198BY48
110,B00198DM2K
293,B00198F89A
62,B00198KWLE
101,B00198L9RA
95,B00198MYB0
79,B00199R2WK
82,B0019BPTMI
101,B0019C4OLY
268,B0019CSVMW
282,B0019D6H2M
180,B0019DKOVW
12285,B0019EHU8G
1342,B0019EQ1RW
184,B0019FGK90
104,B0019FHM9M
74,B0019FJM7W
66,B0019FJTUC
87,B0019FR68Y
122,B0019G2HA0
80,B0019GTRM6
53,B0019H58GY
99,B0019HDAP0
164,B0019HGTLC
73,B0019HLE7Q
163,B0019HXEEW
79,B0019I1K0G
76,B0019I2AW8
59,B0019JDMU6
127,B0019KPS66
90,B0019LM9AS
89,B0019M0DXC
978,B0019M6GP6
115,B0019M7WCW
150,B0019M7WEK
77,B0019M9EQ4
72,B0019MEIOM
101,B0019N4RUQ
66,B0019NKGR4
112,B0019OZ3OO
610,B0019RBJOE
495,B0019RGQVU
57,B0019SD92I
82,B0019SEGUW
411,B0019SHZU0
159,B0019SI266
79,B0019SMOTC
342,B0019SSSMY
137,B0019SVUQK
185,B0019T0JA2
54,B0019U67Y8
282,B0019UGCLG
113,B0019UX796
141,B0019V2CR8
68,B0019VJFYG
70,B0019W1LNS
52,B0019WDZUU
665,B0019WF4FE
60,B0019WIVS6
154,B0019WX7KI
677,B0019X20R8
93,B001A1NM2G
215,B001A1NSPW
72,B001A1RMXG
53,B001A4H9CW
470,B001A4HAFS
52,B001A4HAQ2
76,B001A4KAFK
495,B001A4LVYY
191,B001A4Q8JM
661,B001A5FH9S
74,B001A5NGZU
185,B001A5V1K2
61,B001A6G6CY
174,B001A833JQ
93,B001AAK0P4
74,B001AALJ2M
146,B001AAN4PW
88,B001AAOZHI
90,B001AAPEDC
67,B001AAQTXQ
1198,B001AAVA08
51,B001AAVC2E
118,B001ACNN9W
52,B001ACXHXE
222,B001AD0QPA
67,B001AD0TGG
261,B001ADXR3I
105,B001AE30SY
130,B001AGD1Q8
316,B001AGM2VI
93,B001AH8BGW
190,B001AHALEC
77,B001AHSNB0
140,B001AI6CNK
408,B001AIQGUO
127,B001AJ6V6C
81,B001AJ6WAW
418,B001AJ8RAA
101,B001AJAYJ2
81,B001AJHQD4
73,B001AJLWCA
52,B001AK04VY
201,B001AK1DOG
64,B001AK2VPQ
79,B001AKC2YG
75,B001AMI91E
115,B001AMOTAY
87,B001AMSOYG
140,B001AMSPAO
384,B001AMSPQI
65,B001AMSPYU
67,B001AMSQ9Y
86,B001AMUFMA
62,B001AMUFSE
64,B001AMY7ZQ
68,B001ANT1I8
107,B001ANXRQA
72,B001ANZCMW
55,B001ANZTX4
61,B001AO0LLI
67,B001AO10YU
207,B001AO1SRE
243,B001AO2274
1326,B001AO4MWW
250,B001AOK7KI
57,B001APRFP2
99,B001ASAZNI
97,B001ASDHI8
84,B001ASDHII
142,B001ASU1QO
151,B001AUPJVO
72,B001AV5ZHG
134,B001AVIQOK
129,B001AVLUMU
407,B001AVRD62
97,B001AVW6BO
88,B001AW5RK0
471,B001AW8W7A
84,B001AWAT3K
62,B001AXBGZO
88,B001AXCUQS
252,B001AYCNIW
108,B001AYGDCE
56,B001AYW91I
402,B001AZ01EO
128,B001AZCKQ6
186,B001AZP6O4
625,B001AZP8EW
55,B001AZRLGU
166,B001AZUTCS
51,B001B076KU
1754,B001B077PO
359,B001B0APOO
101,B001B0GWVE
126,B001B0V0M0
84,B001B0Z4CM
238,B001B11GTQ
172,B001B13LEO
103,B001B1796U
83,B001B17O60
985,B001B1AR50
51,B001B3A6DQ
222,B001B5CVNC
71,B001B7H39W
52,B001B7PXOY
137,B001B7V55K
487,B001B8CSQ4
95,B001B8CU8U
148,B001B8EOMU
134,B001B8EUEW
76,B001B8G4R8
392,B001B8R03U
60,B001B8RSAK
86,B001B96HLU
108,B001B99I34
360,B001BAW7P4
78,B001BAWX80
167,B001BBS76Q
127,B001BCC0YA
66,B001BDPLJA
140,B001BER1B0
67,B001BEX52Y
245,B001BFLS4U
578,B001BGGD8A
69,B001BHQSCK
239,B001BJ8A9W
391,B001BK54RM
146,B001BKJF7W
134,B001BKS3Z2
120,B001BL8BO4
59,B001BLQQ7S
513,B001BLTDZA
212,B001BLV78Q
144,B001BM5XB2
129,B001BN3QRE
165,B001BN6G8A
172,B001BO7R00
80,B001BOT4PQ
59,B001BP1YEE
70,B001BP3C5S
184,B001BP42GG
58,B001BP7YFM
158,B001BPE3KQ
300,B001BPMLRS
64,B001BQTUOE
54,B001BRNYK4
311,B001BRPLZU
698,B001BRXW74
73,B001BRYS4K
66,B001BS3A3E
86,B001BSQK8Q
109,B001BSTJIO
217,B001BTCSI6
140,B001BTG3OQ
55,B001BTQHBK
96,B001BTWQDS
118,B001BU004O
71,B001BUNHYO
146,B001BWLA8W
138,B001BWTS22
89,B001BX4NSA
60,B001BX6HCU
107,B001BX6HF2
359,B001BXS4LW
89,B001BY97IU
115,B001BY97JO
118,B001BYASQ0
95,B001BYB5ZS
125,B001BYB61G
143,B001BYB620
231,B001BZM998
97,B001BZUC9C
69,B001C0DJL4
73,B001C0J8FU
60,B001C0QUW4
535,B001C20816
172,B001C212SE
288,B001C219C8
490,B001C271MA
53,B001C3P6FI
70,B001C3V54O
319,B001C48HTO
173,B001C4BEOY
51,B001C4EAL8
515,B001C4ETU0
75,B001C4VRZK
116,B001C53ZWM
89,B001C6IWME
56,B001C6JA2A
93,B001C6N6AC
77,B001C6SYR2
54,B001C6WUDG
107,B001C6WW84
89,B001C79R3Q
95,B001C9KW88
72,B001C9KW9C
60,B001CAVMZO
383,B001CB0RSG
86,B001CBDGHA
429,B001CBFTFM
434,B001CBKJGG
169,B001CBLN7K
51,B001CBPWT0
92,B001CBXEDG
103,B001CC5ZBE
727,B001CCAISE
98,B001CCGYU0
88,B001CCH2MO
70,B001CCJNVM
128,B001CCJNY4
83,B001CCJO1Q
72,B001CCJO8E
73,B001CCJODY
199,B001CCLBSA
361,B001CCLBSU
64,B001CDYMM6
121,B001CE5E4K
140,B001CE5LNY
121,B001CE7BSW
532,B001CEYYFK
127,B001CF2TYC
75,B001CF60R4
164,B001CGHH98
177,B001CGM1ZI
651,B001CGXM6K
55,B001CH9YMK
151,B001CHHVCU
298,B001CHM3VO
85,B001CHQ52W
321,B001CHTJ8O
60,B001CI1BP2
1724,B001CIREXA
73,B001CIVDU0
65,B001CJ9392
82,B001CJNWX0
624,B001CJOLBW
109,B001CK9760
80,B001CMB66W
81,B001CMRVH0
120,B001CN7EQ2
93,B001CN9GEA
243,B001CN9K6E
119,B001CNCQO2
73,B001COCG9G
119,B001COP3HI
123,B001CPHGF4
126,B001CQLGD6
81,B001CRBTDW
109,B001CROHU4
218,B001CROHX6
125,B001CRQZ72
104,B001CS51DK
66,B001CS7UAM
174,B001CSNQAU
116,B001CSPRGQ
113,B001CSZSDI
87,B001CT009O
74,B001CTNRX0
152,B001CXXDBM
253,B001CY0P7G
134,B001CZ5BOW
53,B001CZ9WBU
536,B001CZ9ZEE
175,B001CZCYBU
72,B001CZFJJO
102,B001CZKSWW
52,B001CZLLXW
79,B001D07YUK
51,B001D089XQ
63,B001D0E4EE
68,B001D0G56E
105,B001D0LMG2
77,B001D0ROGO
61,B001D1RCV0
366,B001D1UTC4
123,B001D20KUE
115,B001D27YC6
98,B001D2LJ3Q
84,B001D2XOS4
61,B001D55HHW
67,B001D59X2M
1406,B001D60LG8
118,B001D6HOOA
51,B001D72NE0
154,B001D7517Q
82,B001D767GA
65,B001D7709I
64,B001D773KY
54,B001D7NL5U
1345,B001D7REIK
54,B001D86S3G
309,B001D8AGA2
54,B001D8BPWK
91,B001D8CFZQ
222,B001D8E89M
109,B001D8GR00
234,B001D8J7CA
240,B001D8S9E2
59,B001D8X72G
233,B001D9IGRG
164,B001D9IWIY
73,B001DA92FK
52,B001DABH8A
58,B001DAIW74
156,B001DAT0XE
232,B001DBF07I
56,B001DBIT08
52,B001DCDXU8
112,B001DCE672
56,B001DCZD56
51,B001DD3CYO
56,B001DDG8I6
76,B001DDT42I
101,B001DDUV20
96,B001DDW9V6
215,B001DELTLQ
143,B001DERZK0
420,B001DEYVXO
201,B001DF2CQQ
79,B001DFS49U
55,B001DFS4AE
170,B001DFS4BI
87,B001DFTGQU
199,B001DFTGR4
75,B001DFTGRY
64,B001DFTGSS
56,B001DFTGUQ
115,B001DFVJ4W
65,B001DFVJ6K
201,B001DFX2OC
321,B001DFZ5EW
230,B001DFZ5HO
390,B001DFZ5II
56,B001DG206C
166,B001DH4U46
231,B001DHECXA
124,B001DHLC3S
92,B001DHPEBY
265,B001DJ64C0
121,B001DJ64CA
374,B001DJ64D4
133,B001DJ7Y2O
275,B001DJ9GOS
248,B001DJJO2W
88,B001DK101E
113,B001DK1ZVO
168,B001DKBNMA
66,B001DKMO0A
167,B001DKO7R8
160,B001DL8OV2
224,B001DL9WDG
801,B001DLTDQC
910,B001DMEYCY
146,B001DNGCN2
56,B001DNY5OK
60,B001DNZ1P2
83,B001DO2XGQ
255,B001DO2XWA
100,B001DO2XZC
137,B001DPHRWK
133,B001DPRUMW
91,B001DPTPG6
65,B001DPVGCW
219,B001DQKHX0
167,B001DQL66M
97,B001DQNAK2
219,B001DQT40M
247,B001DSIMAI
106,B001DSYNB0
109,B001DTCPBO
103,B001DTTCQA
76,B001DU1ZHS
72,B001DULYZG
61,B001DUOW5A
62,B001DUOW5U
63,B001DUOWA0
135,B001DUQU0A
1152,B001DVZXC0
140,B001DW0EWI
74,B001DW6Q8E
92,B001DWI1F0
93,B001DX9CHU
107,B001DXF990
